image_id,box_id,text,confidence,x1,y1,x2,y2,label
syn_0005.jpg,1,"Smoked Beef Marrow (5%), British Beef (52%), Sea Salt",0.460263,65.0,153.0,1287.0,252.0,1
syn_0005.jpg,2,"Water, Beef Marrow:",0.842549,36.0,310.0,1609.0,442.0,1
syn_0006.png,0,INGREDIENTS:,0.876473,101.0,8.0,751.0,117.0,0
syn_0006.png,1,Honey; Bifidobacterium,0.737798,94.0,117.0,1416.0,208.0,1
syn_0006.png,2,Streptococcus thermophilus; Greek Style Yogurt (Milk),0.474164,154.0,218.0,1275.0,359.0,1
syn_0006.png,3,"Brown Sugar (10%), Concentrated Lemon Juice (52%)",0.818814,151.0,332.0,1012.0,486.0,1
syn_0006.png,4,Lactobacillus bulgaricus (60%),0.60403,142.0,461.0,1700.0,594.0,1
syn_0006.png,5,Cornflour,0.722349,134.0,600.0,1283.0,690.0,1
syn_0006.png,6,Suitable for vegetarians,0.532942,143.0,731.0,906.0,866.0,0
syn_0007.png,0,INCREDIENTS,0.821061,129.0,2.0,762.0,96.0,0
syn_0007.png,1,Water; Sea Salt:,0.907485,165.0,125.0,1068.0,259.0,1
syn_0007.png,2,Beef Marrow (29%); Cracked Black Pepper:,0.930182,124.0,268.0,1670.0,355.0,1
syn_0007.png,3,Sulphites,0.970765,119.0,353.0,848.0,487.0,1
syn_0007.png,4,British Beef (52%),0.871112,117.0,447.0,1444.0,515.0,1
syn_0007.png,5,Smoked Beef Marrow (16%),0.868031,161.0,596.0,2208.0,727.0,1
gen_0008.jpg,0,INCREDIENTS,0.992846,77.0,62.0,857.0,197.0,0
gen_0008.jpg,1,Natural Flavourings; Carbonated Water,0.750507,79.0,151.0,1513.0,249.0,1
gen_0008.jpg,2,"Sugar, Acidity Regulator (338)",0.837636,68.0,229.0,1874.0,381.0,1
gen_0008.jpg,3,Colour (150d),0.634028,72.0,334.0,1824.0,433.0,1
gen_0008.jpg,4,Made in the UK,0.62352,105.0,463.0,916.0,532.0,0
gen_0009.png,0,Ingredlents,0.828188,45.0,68.0,691.0,202.0,0
gen_0009.png,1,Rice Flour; Sea Salt (2%); Sugar; Potatoes (3%).,0.596222,57.0,154.0,984.0,280.0,1
gen_0009.png,2,Tartaric Acid; Citric Acid (60%); Vegetable Oil,0.511092,53.0,282.0,1872.0,346.0,1
gen_0009.png,3,For allergens see ingredients in bold,0.605467,100.0,377.0,687.0,509.0,0
gen_0009.png,4,Keep refrigerated 0'C to +5'C,0.749455,61.0,476.0,1086.0,539.0,0
syn_0010.jpg,0,INCREDIENTS,0.952143,58.0,76.0,626.0,124.0,0
syn_0010.jpg,1,Tartaric Acid (2%); Vegetable Oil; Sugar (8%); Potatoes,0.513277,46.0,157.0,2140.0,275.0,1
syn_0010.jpg,2,"Natural Flavouring, Citnc Acid, Sea Salt (12%), Rice Flour",0.495986,38.0,268.0,1617.0,435.0,1
syn_0010.jpg,3,Allergen Information: Contains MiIk,0.912689,34.0,432.0,1465.0,492.0,0
syn_0010.jpg,4,Allergen Information: Contains Milk,0.701187,38.0,521.0,1305.0,590.0,0
gen_0011.jpg,0,Ingredients,0.900334,165.0,75.0,838.0,162.0,0
gen_0011.jpg,1,Natural Flavouriing; Cocoa Butter; Cocoa Mass,0.50822,137.0,215.0,1093.0,334.0,1
gen_0011.jpg,2,Dried Whole Milk; Sunfiower Lecithln; Ground Hazelnuts,0.60366,180.0,365.0,1834.0,531.0,1
syn_0012.jpg,0,INGREDIENTS,0.878355,20.0,38.0,667.0,128.0,0
syn_0012.jpg,1,Sugar; Sunflower Lecithin; Cocoa Butter (8%); Dried Whole Miik,0.992828,36.0,155.0,2025.0,264.0,1
syn_0012.jpg,2,"Cocoa Mass (16%), Ground Hazelnuts, Natural Flavouriing (24%);",0.869922,31.0,318.0,1960.0,475.0,1
syn_0012.jpg,3,Not suitable for those with a Nut and Peanut allergy,0.911002,97.0,438.0,715.0,563.0,0
ocrsyn_0013.png,0,INGREDIENTS:,0.910273,120.0,69.0,621.0,146.0,0
ocrsyn_0013.png,1,Vegetable Oil; Tartaric Acid; Natural Flavouring,0.683771,146.0,200.0,2179.0,288.0,1
ocrsyn_0013.png,2,Dried Balsamic Vinegar; Sea Salt;,0.826618,144.0,349.0,1639.0,418.0,1
syn_0014.jpg,0,INGREDIENTS:,0.953534,126.0,69.0,891.0,197.0,0
syn_0014.jpg,1,"Passion Fruit Juice, Banana Puree:",0.628027,142.0,151.0,1382.0,230.0,1
syn_0014.jpg,2,"Mango Puree, Citnc Acid (10%):",0.891563,131.0,241.0,1489.0,395.0,1
syn_0014.jpg,3,PineappIe Puree,0.627777,167.0,334.0,1304.0,464.0,1
syn_0014.jpg,4,Pineapple Juice (12%),0.968332,119.0,450.0,2306.0,605.0,1
gen_0015.png,0,Ingredlents,0.932315,79.0,8.0,724.0,101.0,0
gen_0015.png,1,Cornflour; Plain Caramel; Citric Acid; Sunflower Oil,0.818349,72.0,154.0,879.0,220.0,1
gen_0015.png,2,"Arabic Gum (5%), Beetroot Red, Glucose Syrup (77%)",0.601217,48.0,239.0,1925.0,358.0,1
gen_0015.png,3,Malic Acid (52%) ; Natural Flavourings (77%) ; Carnauba Wax,0.52464,86.0,341.0,1374.0,439.0,1
gen_0015.png,4,For allergens see ingredients in bold,0.984398,53.0,460.0,1628.0,532.0,0
gen_0015.png,5,CONTAINS ADDED FLAVOURS,0.777863,48.0,578.0,860.0,643.0,0
syn_0016.jpg,0,INCREDIENTS,0.839949,135.0,14.0,946.0,126.0,0
syn_0016.jpg,1,Apple Juice (29%) ; Citric Acid (10%),0.728892,112.0,123.0,1822.0,249.0,1
syn_0016.jpg,2,Mango Puree,0.791276,116.0,283.0,1033.0,389.0,1
syn_0016.jpg,3,Banana Puree,0.649541,117.0,360.0,1493.0,443.0,1
syn_0016.jpg,4,PineappIe Juice,0.568459,109.0,477.0,2031.0,551.0,1
syn_0017.jpg,0,INCREDIENTS,0.899553,46.0,56.0,658.0,176.0,0
syn_0017.jpg,1,"Apple Juice, Pineapple Puree, Citric Acid",0.798059,47.0,133.0,1966.0,248.0,1
syn_0017.jpg,2,"Banona Puree (3%), Passion Fruit Juice",0.952394,51.0,272.0,1564.0,426.0,1
syn_0017.jpg,3,"Mango Puree, Pineapple Juice;",0.46727,69.0,390.0,1016.0,489.0,1
syn_0017.jpg,4,CONTAINS ADDED FLAVOURS,0.630629,43.0,504.0,1899.0,638.0,0
syn_0017.jpg,5,Suitable for vegetarians,0.567785,89.0,641.0,920.0,714.0,0
syn_0018.jpg,0,Ingredients:,0.898737,78.0,79.0,775.0,210.0,0
syn_0018.jpg,1,Coffee; Brown Sugar,0.990965,81.0,179.0,1329.0,333.0,1
syn_0018.jpg,2,Coconut 0il; Pumpkin Seeds (10%),0.8626,69.0,302.0,1672.0,472.0,1
syn_0018.jpg,3,"Baking Soda (33%), Flax Seeds",0.55023,72.0,442.0,954.0,604.0,1
syn_0018.jpg,4,Sunflower Seeds,0.46595,68.0,600.0,1193.0,761.0,1
gen_0019.png,0,INCREDIENTS,0.927353,39.0,8.0,915.0,126.0,0
gen_0019.png,1,"Natural Flavouring, Ground Hazelnuts (24%), Cocoa Butler, Dried Whole Milk (24%)",0.858866,46.0,108.0,828.0,208.0,1
gen_0019.png,2,Sugor; Sunfiower LecitHin; Cocoa Mass,0.694567,40.0,252.0,2062.0,331.0,1
ocrsyn_0020.jpg,0,Ingredients:,0.909504,170.0,23.0,760.0,78.0,0
ocrsyn_0020.jpg,1,"Sugar (8%) , Sunflower Lecithin",0.579239,187.0,147.0,954.0,211.0,1
ocrsyn_0020.jpg,2,"Dried Whole Milk, Ground Hazelnuts;",0.438783,146.0,307.0,2227.0,419.0,1
ocrsyn_0020.jpg,3,NaturaI Flavourlng; Cocoa Mass,0.678834,176.0,429.0,1421.0,572.0,1
ocrsyn_0020.jpg,4,Not suitable for those with a Nut and Peanut allergy,0.498276,177.0,566.0,2004.0,655.0,0
gen_0021.png,0,INCREDIENTS,0.964579,139.0,73.0,586.0,196.0,0
gen_0021.png,1,Dried Whole Miik (29%); Citric Acid,0.791074,115.0,154.0,1068.0,264.0,1
gen_0021.png,2,Cherry; Invert Sugar Syrup (6%),0.788327,139.0,293.0,1366.0,364.0,1
gen_0021.png,3,Pectins (from Fruit); Wheatflour;,0.446367,145.0,448.0,1985.0,536.0,1
gen_0021.png,4,Blackcurrant (33%),0.817288,123.0,606.0,1732.0,670.0,1
syn_0022.jpg,0,INGREDIENTS:,0.921041,124.0,16.0,701.0,120.0,0
syn_0022.jpg,1,Refined Wheat Flour (MAIDA); Sugor (16%),0.690748,160.0,101.0,1435.0,219.0,1
syn_0022.jpg,2,"Refined Palm Oil (29%), Dextrose:",0.669934,160.0,178.0,1345.0,326.0,1
syn_0022.jpg,3,Invert Syrup; Cocoa Solids,0.781474,143.0,299.0,1047.0,370.0,1
syn_0022.jpg,4,Hydrogenated Vegetable Fat; Cocoa Butter;,0.506384,161.0,386.0,1859.0,458.0,1
syn_0022.jpg,5,Made in the UK,0.905476,172.0,502.0,1607.0,637.0,0
ocrsyn_0023.png,0,Ingredlents,0.993976,168.0,76.0,714.0,213.0,0
ocrsyn_0023.png,1,Cracked Black Pepper; Sulphites;,0.662888,157.0,152.0,2245.0,233.0,1
ocrsyn_0023.png,2,"Beef Marrow, Sea Salt",0.974868,160.0,279.0,1922.0,377.0,1
ocrsyn_0024.png,0,Ingredlents,0.906317,170.0,26.0,765.0,107.0,0
ocrsyn_0024.png,1,"Pineapple Puree, Citric Acid",0.697861,147.0,111.0,1938.0,200.0,1
ocrsyn_0024.png,2,Passion Fruit Juice; Banona Puree;,0.423005,170.0,257.0,1158.0,364.0,1
ocrsyn_0024.png,3,Apple Juice,0.798327,149.0,415.0,1930.0,564.0,1
ocrsyn_0024.png,4,PineappIe Juice,0.44173,154.0,494.0,1998.0,626.0,1
ocrsyn_0024.png,5,Mango Puree,0.531829,142.0,582.0,1512.0,657.0,1
ocrsyn_0024.png,6,Keep refrigerated 0'C to +5'C,0.556219,213.0,715.0,1943.0,811.0,0
gen_0025.png,0,Ingredlents,0.87432,114.0,57.0,439.0,135.0,0
gen_0025.png,1,"Hydrogenated Vegetable Fat, Dextrose (16%), Iodized Salt",0.683883,116.0,173.0,1543.0,281.0,1
gen_0025.png,2,Refined Palm Oil; Refined Wheat Flour (MAIDA),0.48508,131.0,337.0,1899.0,507.0,1
syn_0026.jpg,0,INGREDIENTS,0.901572,156.0,65.0,899.0,168.0,0
syn_0026.jpg,1,"Beef Marrow (47%) , Water (2%) , Sea Salt, Sulphites",0.58651,135.0,207.0,1101.0,360.0,1
syn_0026.jpg,2,Smoked Beef Marrow; British Beef; Cracked Black Pepper,0.523513,158.0,364.0,1628.0,486.0,1
syn_0026.jpg,3,Not suitable for those with a Nut and Peanut allergy,0.683228,172.0,455.0,1094.0,531.0,0
ocrsyn_0027.jpg,0,INCREDIENTS,0.927542,21.0,76.0,618.0,215.0,0
ocrsyn_0027.jpg,1,"Streptococcus thermophilus, Concentrated Lemon Juice (3%), Cornflour",0.659861,35.0,151.0,842.0,277.0,1
ocrsyn_0027.jpg,2,Brown Sugar; Lactobacillus bulgaricus:,0.638343,66.0,301.0,1819.0,416.0,1
ocrsyn_0027.jpg,3,Not suitable for those with a Nut and Peanut allergy,0.982186,89.0,406.0,1603.0,468.0,0
ocrsyn_0027.jpg,4,Not suitable for those with a Nut and Peanut allergy,0.744546,42.0,525.0,623.0,604.0,0
gen_0028.jpg,0,Ingredients,0.945143,145.0,15.0,888.0,90.0,0
gen_0028.jpg,1,Bifidobacterium; Greek Style Yogurt (Milk); Brown Sugar (24%),0.429407,167.0,155.0,2028.0,284.0,1
gen_0028.jpg,2,Lactobacillus bulgaricus (10%); Concentrated Lemon Juice,0.848957,161.0,283.0,1176.0,431.0,1
syn_0029.jpg,0,Ingredients:,0.861635,54.0,52.0,404.0,124.0,0
syn_0029.jpg,1,Citnc Acid; Apple Juice,0.891623,88.0,186.0,1626.0,344.0,1
syn_0029.jpg,2,"Mango Puree (5%), Pineapple Juice (60%)",0.816737,99.0,283.0,910.0,421.0,1
syn_0029.jpg,3,"Pineapple Puree, Banona Puree",0.953099,59.0,441.0,1177.0,611.0,1
syn_0029.jpg,4,Passion Fruit Juice,0.91324,46.0,604.0,1169.0,734.0,1
syn_0029.jpg,5,CONTAINS ADDED FLAVOURS,0.822302,114.0,697.0,1224.0,791.0,0
syn_0029.jpg,6,Suitable for vegetarians,0.637292,123.0,784.0,1764.0,879.0,0
syn_0030.png,0,Ingredients,0.948288,90.0,79.0,709.0,143.0,0
syn_0030.png,1,Passion Fruit Juice; PineappIe Puree; Banona Puree (2%),0.473976,123.0,197.0,1449.0,362.0,1
syn_0030.png,2,Apple Juice (33%); PineappIe Juice (77%),0.580055,104.0,321.0,1776.0,476.0,1
syn_0030.png,3,Citnc Acid; Mango Puree,0.614144,137.0,405.0,2118.0,536.0,1
syn_0030.png,4,Keep refrigerated 0'C to +5'C,0.982702,122.0,497.0,1881.0,604.0,0
syn_0030.png,5,Not suitable for those with a Nut and Peanut allergy,0.55987,154.0,640.0,953.0,772.0,0
syn_0031.png,0,Ingredients:,0.84773,101.0,30.0,810.0,84.0,0
syn_0031.png,1,Pineapple Juice; Pineapple Puree,0.865986,116.0,157.0,2135.0,257.0,1
syn_0031.png,2,Banana Puree; Apple Juice,0.743631,118.0,253.0,1952.0,336.0,1
syn_0031.png,3,Passion Fruit Juice,0.965583,83.0,385.0,1487.0,479.0,1
ocrsyn_0032.jpg,0,INGREDIENTS,0.965752,93.0,8.0,459.0,96.0,0
ocrsyn_0032.jpg,1,Pineapple Juice; Pineapple Puree,0.801232,111.0,91.0,845.0,240.0,1
ocrsyn_0032.jpg,2,Banana Puree; Mango Puree;,0.685375,102.0,244.0,2159.0,409.0,1
ocrsyn_0032.jpg,3,Citric Acid,0.592515,125.0,381.0,1994.0,446.0,1
ocrsyn_0032.jpg,4,Passion Fruit Juice (5%);,0.702264,120.0,542.0,2206.0,679.0,1
ocrsyn_0032.jpg,5,Apple Juice:,0.642684,121.0,639.0,1821.0,777.0,1
ocrsyn_0032.jpg,6,CONTAINS ADDED FLAVOURS,0.46697,114.0,777.0,1184.0,826.0,0
syn_0033.png,0,Ingredients:,0.899402,33.0,69.0,805.0,127.0,0
syn_0033.png,1,Banona Puree (3%); Apple Juice,0.668333,59.0,170.0,1005.0,325.0,1
syn_0033.png,2,Citric Acid; Pineapple Puree,0.978398,70.0,271.0,1562.0,333.0,1
syn_0033.png,3,"Mango Puree, Passion Fruit Juice",0.660246,48.0,381.0,874.0,517.0,1
ocrsyn_0034.png,0,INGREDIENTS:,0.891549,53.0,45.0,592.0,153.0,0
ocrsyn_0034.png,1,"Banana Puree, Apple Juice, Pineapple Puree;",0.537343,70.0,149.0,996.0,316.0,1
ocrsyn_0034.png,2,Citric Acid (12%); Pineapple Juice;,0.496965,40.0,307.0,1789.0,449.0,1
ocrsyn_0034.png,3,Passion Fruit Juice (18%) ; Mango Puree,0.593565,50.0,438.0,998.0,575.0,1
ocrsyn_0034.png,4,Store in a cool dry place,0.567159,45.0,599.0,1369.0,722.0,0
syn_0035.jpg,0,Ingredients:,0.824826,101.0,70.0,642.0,181.0,0
syn_0035.jpg,1,"Pectins (from Fruit), Citric Acid (3%), Sunfiower Lecithin, Sunflower Oil",0.42968,86.0,217.0,810.0,305.0,1
syn_0035.jpg,2,Wheatflcur (3%) ; Blackcurrant; Palm Oil,0.510117,102.0,319.0,1582.0,449.0,1
gen_0036.jpg,0,INGREDIENTS,0.947351,40.0,22.0,557.0,130.0,0
gen_0036.jpg,1,Sugar; Hydrogenated Vegetable Fat,0.72383,56.0,136.0,2198.0,264.0,1
gen_0036.jpg,2,"Dextrose (47%) , Milk Solids (8%)",0.427127,42.0,291.0,1706.0,392.0,1
gen_0036.jpg,3,Cocoa Solids; Invert Syrup,0.489251,83.0,415.0,847.0,492.0,1
gen_0036.jpg,4,Refined Palm Oil:,0.589122,90.0,518.0,1362.0,667.0,1
syn_0037.png,0,Ingredients:,0.971039,98.0,69.0,791.0,114.0,0
syn_0037.png,1,5ugar; Potatoes (60%); Vegetable Oil,0.475434,106.0,187.0,2103.0,346.0,1
syn_0037.png,2,"Natural Flavouring (3%), Tartaric Acid",0.498944,147.0,312.0,1995.0,380.0,1
syn_0037.png,3,Suitable for vegetarians,0.564179,137.0,406.0,1546.0,484.0,0
syn_0037.png,4,Suitable for vegetarians,0.909675,139.0,491.0,901.0,547.0,0
ocrsyn_0038.png,0,INGREDIENTS,0.969384,27.0,15.0,496.0,85.0,0
ocrsyn_0038.png,1,"Beetroot Red, Carnauba Wax",0.473347,67.0,136.0,1392.0,206.0,1
ocrsyn_0038.png,2,Natural Flavourings; Sunfiower Oil,0.658951,48.0,216.0,1694.0,278.0,1
ocrsyn_0038.png,3,Anthocyanins (6%); Citric Acid,0.949344,45.0,302.0,1371.0,406.0,1
ocrsyn_0038.png,4,Glucose Syrup (18%),0.984899,19.0,411.0,1220.0,550.0,1
ocrsyn_0038.png,5,Keep refrigerated 0'C to +5'C,0.766573,62.0,516.0,1239.0,583.0,0
ocrsyn_0038.png,6,Not suitable for those with a Nut & Peanut allergy,0.835238,85.0,608.0,1667.0,671.0,0
syn_0039.png,0,INGREDIENTS:,0.90599,36.0,28.0,571.0,89.0,0
syn_0039.png,1,"Sugar, Dried Whole Milk;",0.649441,21.0,141.0,1404.0,234.0,1
syn_0039.png,2,Cocoa Mass (8%),0.958721,65.0,257.0,1445.0,340.0,1
syn_0039.png,3,Natural Flavourlng,0.438782,53.0,417.0,1366.0,575.0,1
syn_0039.png,4,Sunflower Lecithln (5%),0.93425,43.0,570.0,738.0,658.0,1
syn_0039.png,5,Cocoa Bulter (4%),0.736688,21.0,671.0,1696.0,826.0,1
syn_0039.png,6,Ground Hazelnuts,0.934991,25.0,819.0,2214.0,883.0,1
syn_0040.png,0,INCREDIENTS,0.945426,92.0,26.0,679.0,155.0,0
syn_0040.png,1,Dried Balsamic Vinegar (5%); Citric Acid.,0.519081,76.0,132.0,925.0,247.0,1
syn_0040.png,2,Sugar (29%); Sea Salt:,0.45575,106.0,221.0,2184.0,361.0,1
syn_0040.png,3,Natural Flavouring (24%),0.695393,114.0,308.0,1240.0,423.0,1
syn_0040.png,4,Tartaric Acid (3%):,0.665553,101.0,421.0,1649.0,501.0,1
syn_0040.png,5,Vegetable Oil (12%);,0.781367,91.0,576.0,1617.0,645.0,1
syn_0040.png,6,Store in a cool dry place,0.75942,70.0,704.0,1143.0,817.0,0
ocrsyn_0041.png,0,INGREDIENTS,0.891203,133.0,79.0,705.0,130.0,0
ocrsyn_0041.png,1,"Mango Puree, Apple Juice (16%), PineappIe Juice",0.794415,124.0,209.0,1716.0,291.0,1
ocrsyn_0041.png,2,Banona Puree; Pineapple Puree;,0.449324,135.0,336.0,2255.0,416.0,1
ocrsyn_0041.png,3,"Passion Fruit Juice, Citric Acid",0.905831,128.0,446.0,2222.0,512.0,1
ocrsyn_0041.png,4,For allergens see ingredients in bold,0.805994,138.0,557.0,1163.0,685.0,0
ocrsyn_0041.png,5,For allergens see ingredients in bold,0.545243,113.0,679.0,1070.0,756.0,0
ocrsyn_0042.png,0,Ingredlents,0.943126,112.0,47.0,497.0,135.0,0
ocrsyn_0042.png,1,Hydrogenated Vegetable Fat; Cocoa Butter (16%),0.800126,100.0,152.0,1313.0,260.0,1
ocrsyn_0042.png,2,Refined Wheat Flour (MAIDA),0.59411,92.0,278.0,2128.0,445.0,1
ocrsyn_0042.png,3,Invert Syrup (5%),0.548905,96.0,424.0,1410.0,532.0,1
ocrsyn_0042.png,4,Iodized Salt,0.710272,137.0,541.0,2176.0,644.0,1
ocrsyn_0042.png,5,Cocoa Solids (3%).,0.92018,93.0,683.0,947.0,800.0,1
gen_0043.jpg,0,INCREDIENTS,0.82084,166.0,54.0,686.0,192.0,0
gen_0043.jpg,1,"Arabic Gum, Plain Caramel, Carnauba Wax (2%), Malic Acid (24%)",0.842135,170.0,171.0,1905.0,269.0,1
gen_0043.jpg,2,Natural Flavouriings; Beetroot Red; Cornfiour; Anthocyanlns.,0.447817,138.0,301.0,2170.0,463.0,1
gen_0043.jpg,3,"Sunflower Oil (5%), Glucose Syrup, Citnc Acid",0.708684,170.0,378.0,1241.0,532.0,1
gen_0043.jpg,4,Not suitable for those with a Nut and Peanut allergy,0.828443,193.0,486.0,1309.0,561.0,0
syn_0044.jpg,0,INCREDIENTS,0.829009,88.0,37.0,467.0,119.0,0
syn_0044.jpg,1,Natural Flavouring; Vegetable OiI (Sunflower/Rapeseed) ; Tartaric Acid; Potatoes,0.820137,107.0,153.0,1640.0,291.0,1
syn_0044.jpg,2,Sea Salt (3%); Citric Acid; Dried Balsamic Vinegar:,0.700181,108.0,249.0,1008.0,417.0,1
ocrsyn_0045.jpg,0,INCREDIENTS,0.8822,97.0,55.0,575.0,171.0,0
ocrsyn_0045.jpg,1,Sunfiower Lecithin (8%); Sugar :,0.752355,78.0,203.0,1793.0,315.0,1
ocrsyn_0045.jpg,2,"Ground Hazelnuts (52%), Dried Whole Milk (29%)",0.617692,125.0,318.0,884.0,477.0,1
ocrsyn_0046.png,0,INGREDIENTS:,0.913905,90.0,45.0,480.0,111.0,0
ocrsyn_0046.png,1,Vegetable Oil (33%); Sea Salt.,0.867836,112.0,178.0,1720.0,317.0,1
ocrsyn_0046.png,2,"Tartaric Acid, Natural Flavouring",0.892833,90.0,328.0,1577.0,467.0,1
ocrsyn_0046.png,3,Sugar,0.886774,92.0,479.0,1629.0,611.0,1
ocrsyn_0046.png,4,Dried Balsamic Vinegar,0.620267,127.0,643.0,1055.0,788.0,1
ocrsyn_0046.png,5,Potatoes,0.811054,141.0,801.0,1877.0,892.0,1
ocrsyn_0046.png,6,For allergens see ingredients in bold,0.862527,104.0,930.0,1170.0,1062.0,0
syn_0047.jpg,0,INCREDIENTS,0.889721,42.0,36.0,427.0,82.0,0
syn_0047.jpg,1,"Concentrated Lemon Juice (47%), Streptococcus thermophilus",0.522905,65.0,138.0,874.0,216.0,1
syn_0047.jpg,2,Bifidobacterium; Cornfiour (12%):,0.960772,61.0,235.0,2077.0,328.0,1
syn_0047.jpg,3,Lactobacillus bulgaricus,0.661236,56.0,372.0,1548.0,438.0,1
syn_0047.jpg,4,Honey (10%),0.989047,22.0,491.0,956.0,631.0,1
ocrsyn_0048.jpg,0,INGREDIENTS:,0.967897,39.0,36.0,892.0,146.0,0
ocrsyn_0048.jpg,1,"Dried Balsamic Vinegar, Citnc Acid",0.904677,29.0,163.0,1817.0,324.0,1
ocrsyn_0048.jpg,2,"Tartaric Acid, Potatoes",0.880637,51.0,327.0,860.0,455.0,1
ocrsyn_0048.jpg,3,"Vegetable OiI, Sea Salt;",0.462101,75.0,431.0,1745.0,499.0,1
ocrsyn_0048.jpg,4,Rice Flour,0.54752,63.0,543.0,1516.0,699.0,1
ocrsyn_0048.jpg,5,NaturaI Flavourlng (6%),0.850022,62.0,687.0,1420.0,769.0,1
ocrsyn_0048.jpg,6,Sugar.,0.855597,51.0,814.0,1660.0,951.0,1
syn_0049.png,0,Ingredlents,0.931451,47.0,30.0,710.0,137.0,0
syn_0049.png,1,Sugar; NaturaI Flavouring; Sunfiower Lecithln:,0.521945,73.0,157.0,902.0,319.0,1
syn_0049.png,2,"Cocoa Mass, Ground Hazelnuts",0.543399,37.0,267.0,1864.0,355.0,1
gen_0050.png,0,INGREDIENTS,0.939216,177.0,46.0,657.0,156.0,0
gen_0050.png,1,Sulphites; Water,0.634269,140.0,133.0,2207.0,214.0,1
gen_0050.png,2,Smoked Beef Marrow,0.787463,155.0,274.0,1377.0,403.0,1
gen_0050.png,3,British Beef,0.71949,160.0,418.0,1544.0,535.0,1
gen_0051.jpg,0,Ingredients:,0.861439,61.0,77.0,506.0,183.0,0
gen_0051.jpg,1,Citric Acid; Redcurrant;,0.95501,73.0,208.0,1570.0,339.0,1
gen_0051.jpg,2,"Cherry, Blackcurrant;",0.880869,92.0,355.0,1112.0,489.0,1
gen_0051.jpg,3,"Wheatflour, Invert 5ugar Syrup",0.522903,97.0,514.0,1999.0,645.0,1
gen_0051.jpg,4,Sunflower LecitHin;,0.727288,54.0,593.0,1727.0,749.0,1
gen_0051.jpg,5,Dried Whole MiIk,0.423172,87.0,716.0,754.0,844.0,1
gen_0051.jpg,6,Suitable for vegetarians,0.50861,94.0,857.0,1874.0,976.0,0
ocrsyn_0052.png,0,Ingredlents,0.997833,169.0,47.0,835.0,182.0,0
ocrsyn_0052.png,1,British Beef; Sea Salt,0.776129,176.0,167.0,2280.0,228.0,1
ocrsyn_0052.png,2,Smoked Beef Marrow; Water,0.642905,158.0,262.0,2090.0,400.0,1
ocrsyn_0052.png,3,Sulphites (3%); Cracked Black Pepper;,0.825094,172.0,403.0,1180.0,544.0,1
ocrsyn_0052.png,4,Beef Marrow:,0.847409,137.0,482.0,1017.0,607.0,1
ocrsyn_0052.png,5,Made in the UK,0.672136,133.0,593.0,1167.0,660.0,0
ocrsyn_0052.png,6,Suitable for vegetarians,0.591706,201.0,715.0,1810.0,792.0,0
ocrsyn_0053.png,0,Ingredients:,0.946142,86.0,48.0,838.0,138.0,0
ocrsyn_0053.png,1,"Water, Beef Marrow (16%), Smoked Beef Marrow",0.852763,125.0,184.0,1155.0,302.0,1
